"name","phoneNumber","address","rating","reviews","services"
"SUPER QUICK DRY CLEANERS IN GURGAON|BLANKET DRY CLEANER|SOFA|BRIDAL LEHENGA|DLF PHASE 4,3,2 |GOLF COURSE ROAD|SECTOR 31,50,51","099999 79644","Shop no. 192, F F Main, Huda Market, Sector 31, Huda Maket, Sector 31, Gurugram, Haryana 122003","5.0","8","Services: Sofa Cleaning Service In Gurgaon,Super Quick Dry Cleaners In Gurgaon,Sofa Dry Cleaner In Gurgaon,Bridal Lehnga Dry Cleaner In Gurgaon,Dry Cleaner In Gurgaon,Laundry Service In Gurgaon,Lehenga Dry Cleaner In Gurgaon,Saree Dry Cleaner In Gurgaon,Soft Toy Dry Cleaner In Gurgaon,Curtain Dry Cleaner In Gurgaon,Blanket Dry Cleaner In Gurgaon,Coat Pant Dry Cleaner In Gurgaon,Car Dry Cleaner In Gurgaon,Carpet Dry Cleaner In Gurgaon,Shoes Dry Cleaner In Gurgaon,Blind Dry Cleaner In Gurgaon,Ironing Srvice In Gurgaon,Laundry Pick Up Service In Gurgaon,Laundry wash And Fold In Gurgaon,Leather And Suede Cleaning In Gurgaon,Online Dry Cleaner Booking In Gurgaon,Self Service Laundry In Gurgaon,Wedding Gown Preservation In Gurgaon,Shoes Dry Cleaner Service In Gurgaon"
"Oneday Laundry Solutions","N/A","C, 2460, Vyapar Kendra Rd, near Gold Souk, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002","5.0","4","Services: Quilt cleaning,Ironing,General clothes drying,Clothing alterations & repairs,Laundry wash and fold,Special care fabric cleaning,Self-service laundry,Leather and suede cleaning,Delivery,Dry cleaning,Drapery & window cover cleaning,General bedding cleaning,Laundry pick-up,Wedding gown preservation,Cleaning Products,Cleaning Services,Dry Cleaning Services,Exceptional Dry Cleaning,Shoe Cleaning,Steam Iron"
"Ashok dry-cleaner and laundry services @ Wazirabad, Gurgaon/Gurugram","N/A","1587, Sarswati Kunj II, Wazirabad, Sector 52, Gurugram, Haryana 122022","3.4","5","N/A"
"Mahesh Diwakar Laundry","097174 67576","Rajiv Nagar, Sector 13, Gurugram, Haryana 122022","4.6","5","Services: Ironing,Laundry wash and fold,Special care fabric cleaning,Delivery,Dry cleaning,Laundry pick-up,Laundry"
"Manchanda Dry Cleaners","078384 73909","Shop No 3, Sector 4 Huda Market, Gurugram, Haryana 122001","5.0","6","N/A"
"Roxy Drycleaners","098116 95696","New Railway Rd, near St Crispin School, Jacobpura, Sector 12, Gurugram, Haryana 122001","3.0","28","Services: Eco-friendly cleaning,Clothes pressing,Laundry wash and fold,Leather and suede cleaning,Delivery,Dry cleaning,General bedding cleaning,Bags Cleaning,Curtains & Drapers,Door Delivery,Green Clean,Laundry & Dry Cleaning,Laundry Wash & Fold,Leather Jackets Cleaning,Pick Up & Deliver,Pick Up And Delivery,Pickup And Deliver,Shoe Cleaning,Wash & Fold Dry Cleaning,Washing Clothes,Wet Cleaning"
"Jmd Dry Cleaner","099715 55963","2., Laxmi Garden, Gurugram Gramin Bank, Gurugram, NCR, Region, Haryana 122001","5.0","2","N/A"
"Brij Dry Cleaners","098711 49909","F289+M29, New Colony Rd, New Colony, Sector 7, Gurugram, Haryana 122006","5.0","4","N/A"
"Aarab Laundry","078274 63545","Patel nagar house no 804 Gli no 4, Haryana 122001","5.0","6","Services: Clothing alterations & repairs,Delivery,Dry cleaning,Laundry pick-up,Laundry wash and fold"
"R K Dry cleanrs","092106 80980","253/1, Lajpat Nagar, Block A, Mianwali Colony, Sector 12, Gurugram, Haryana 122001","5.0","1","Services: Ironing,Carpet and rug cleaning,Couches/sofas,Coat & jacket alterations,Leather and suede cleaning,Jackets,Delivery,Online dry cleaner booking,Dry cleaning,Drapery & window cover cleaning,Alterations,General bedding cleaning,Laundry pick-up,Wedding gown preservation"
"Laundry Station Service","072209 91600","186, opposite Huda Market Road, Sector 32, Gurugram, Haryana 122001","3.0","2","N/A"
"Kamlesh Laundry And Drycleaners","087504 48658","F26H+FJ5, Basai Rd, Sadar Bazar, Roshan Pura, Gurugram, Haryana 122007","5.0","1","N/A"
"GUARDINI | FINEST CLEANING SERVICES FOR YOUR PREMIUM GARMENT AND ACCESSORIES","087430 00912","Shop 44, Block B, Sector 15 Part 2, Sector 12, Gurugram, Haryana 122022","4.2","6","Services: Quilt cleaning,Clothes pressing,Laundry wash and fold,Carpet and rug cleaning,Coat & jacket alterations,Self-service laundry,Leather and suede cleaning,Dry cleaning,Laundry pick-up,Wedding gown preservation,Shoe Cleaning,Shoe Laundry,Shoe Washing,Sofa Cleaning,Steam Press,White Garments,Zari Polishing"
"Uniqare Drycleaners Laundry","N/A","Block A, h.no, 2063, Gali No. 3, Rajiv Nagar, Gurgaon Rural, Gurugram, Haryana","4.8","5","N/A"
"ZERO STAINS - LAUNDRY & DRY CLEANING","N/A","Shop no. 7, Huda Market, near A Unit Of Mrignayani Design Studio, Huda Maket, Sector 23, Gurugram, Haryana 122017","N/A","N/A","Services: Carpet and rug cleaning,Clothes pressing,Couches/sofas,Delivery,Drapery & window cover cleaning,Dry cleaning,Ironing,Jackets,Laundry pick-up,Laundry wash and fold,Leather and suede cleaning,Quilt cleaning,Special care fabric cleaning,Wedding dress cleaning"
"White House","092125 71410","6, Kataria Market, Sector 7, Gurugram, Haryana 122001","3.8","6","N/A"
"SUPERSHINE LAUNDRY SYSTEMS PVT. LTD.","0124 480 7600","Vipul Square, Head Office : 205, 2nd Floor, B Block Dr, near Galleria Marker, Sushant Lok Phase I, Gurugram, Haryana 122002","3.3","3","N/A"
"Siwach Drycleaning and Laundry Service in Gurgaon","098177 14973","G113, Block G1, New Palam Vihar Phase 1, Sector 110, Gurugram, Haryana 122017","N/A","N/A","N/A"
"New Brij Dry Cleaner","087504 71287","F268+W8F, Madanpui Road, Laxman Vihar, Madanpuri, Sector 7, Gurugram, Haryana 122001","4.8","8","N/A"
"Mycleaners Pachgaon","097117 11011","Fazalwas, Gurugram, Haryana 122413","5.0","23","Services: Industrial laundry,Organic dry cleaning,Quilt cleaning,Ironing,Laundry wash and fold,Carpet and rug cleaning,Couches/sofas,Special care fabric cleaning,Leather and suede cleaning,Jackets,Hat cleaning,Delivery,Online dry cleaner booking,Dry cleaning,Drapery & window cover cleaning,Laundry pick-up,Wedding dress cleaning,Carpet Cleaning,Deep Cleaning,Dry Cleaning Home,Home Sanitization,House Cleaning Services,Laundry & Dry Cleaning,Pest Control,Pick Up And Drop,Pickup And Delivery,Premium Laundry,Sofa Cleaning,Store Clean,Wash & Fold,Wash & Iron"
"We wash laundromats","N/A","U-14a/1, Galli No 14a, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122003","1.0","11","N/A"
"S .R Laundry wala pick and drop","N/A","House no -1565, 30, Block G, Rajendra Park, Gurgaon Rural, Gurugram, Haryana 122001","N/A","N/A","Services: Clothing alterations & repairs,Quilt cleaning,Delivery,Drapery & window cover cleaning,Dry cleaning,General bedding cleaning,General clothes drying"
"Manish laundry care","N/A","C3W5+QH4, Sector 40, Gurugram, Haryana 122022","4.7","3","N/A"
"Collect My Laundry","N/A","253, Sukhrali Enclave, Sector 17, Gurugram, Haryana 122001","5.0","3","N/A"
"BANARAS DRYCLEANERS","088605 47876","Sohna Chowk, near Jama Masjid Gurgaon, New Basti, Sector 8, Gurugram, Haryana 122001","5.0","3","Services: Ironing,Laundry wash and fold,Carpet and rug cleaning,Couches/sofas,Coat & jacket alterations,Special care fabric cleaning,Self-service laundry,Leather and suede cleaning,Jackets,Delivery,Online dry cleaner booking,Dry cleaning,Alterations,Laundry pick-up,Wedding gown preservation"
"Accohr Drycleaner | Best Dry Cleaner in Gurugram","099994 83389","UGF, D-207, Sushant Shopping Arcade, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","5.0","4","Services: Clothing alterations & repairs,Carpet and rug cleaning,Self-service laundry,Online dry cleaner booking,Drapery & window cover cleaning,Wedding dress cleaning,Bridal Wear,Carpet Cleaning,Cleaning And Laundry,Cloth Cleaning,Clothing Washing,Curtain Drycleaning,Curtains Cleaned,Dry Cleaners Delivery,Eco-Friendly Laundry,Folding Services,Free Pick Up,Free Pickup And Delivery,Garment Repair,Pickup And Deliver,Premium Dry Cleaning,Regular Washing,Same Day Drycleaning,Silk Sarees,Sofa Cleaning,Stain Removal,Steam Iron,Wash Only,Wet Cleaning"
"Whytes Laundry","098110 25511","DLF Phase IV, Gurugram, Haryana 122001","3.5","8","N/A"
"Family Dry Dleaner and Laundry","N/A","opposite Doordarshan Apartments, Block A, Greenwood City, Sector 45, Gurugram, Haryana 122022","N/A","N/A","N/A"
"Deepanshu Drycleaner","N/A","F25H+GWH, Gurudwara Rd, Sadar Bazar, Civil Lines, Gurugram, Haryana 122022","5.0","1","N/A"
"Super Drycleaner","099996 18617","Sector 15 Part 1, Sector 15, Gurugram, Haryana 122001","5.0","2","Services: Delivery,Dry cleaning"
"Greenbox Drycleaning & Laundry-Dry Cleaner-Best Laundry Service On Sohna Road Gurugram-Dry Cleaners Near Subhash Chowk","081784 48443","Plot No. 254, Sector 47, Subhash Chowk, Gurugram, Haryana 122022","4.4","7","N/A"
"J M D Karan Dry Cleaner & Laundry","087005 30586","14, Tikri, Sector 48, Gurugram, Haryana 122001","1.0","1","N/A"
"Himanshu Laundry And Drycleaners","099900 52643","415, Islampur Village, Sector 38, Gurugram, Haryana 122001","N/A","N/A","Services: Quilt cleaning,Ironing,General clothes drying,Clothing alterations & repairs,Laundry wash and fold,Self-service laundry,Delivery,Dry cleaning,Drapery & window cover cleaning,Laundry pick-up"
"New Superfine Dry Cleaners","084473 71423","270, 269/16, Gali No. 2, Shivaji Nagar, Sector 11, Gurugram, Haryana 122001","3.5","2","N/A"
"Super Bright Dry Cleaning","N/A","Shop No.-204, near Om Sweets, Block A, Sector 31, Gurugram, Haryana 122001","1.8","4","N/A"
"Laundry ND IRON","N/A","Huda Market Rd, Mullahera, Sector 22, Gurugram, Haryana 122015","3.0","1","Services: Ironing,Clothing alterations & repairs,Delivery,Dry cleaning,General bedding cleaning,Laundry pick-up"
"POPULAR GARMENTS & DRY CLEANERS","098966 93129","shop no, 2, Old Railway Rd, near TEHSIL, Dayanand Colony, Sector 6, Kalka, Gurugram, Haryana 133302","N/A","N/A","N/A"
"Royal Dry Cleaners","N/A","shiv murti, Old Railway Rd, near by lalu ka dhaba, Jacobpura, Sector 12, Gurugram, Haryana 122001","N/A","N/A","Services: Alterations,Carpet and rug cleaning,Car wash,Clothes pressing,Clothing alterations & repairs,Coat & jacket alterations,Quilt cleaning"
"White clean laundry gurgaon","N/A","C2QP+C52, Islampur Village, Sector 38, Gurugram, Haryana 122018","5.0","3","N/A"
"A one laundry and dry clean service","099902 15678","H no, 454, near gurudwara, Sector 39, Gurugram, Haryana 122003","N/A","N/A","Services: Quilt cleaning,Delivery,Drapery & window cover cleaning,Dry cleaning,General bedding cleaning,General clothes drying,Ironing,Laundry pick-up,Laundry wash and fold,Special care fabric cleaning"
"Mother's Laundary","089303 43232","2701, near Sec 28, Sector 28, DLF Phase IV, Gurugram, Haryana 122002","N/A","N/A","N/A"
"Kotputli Dry Clean","093521 51601","12, Gurugram Delhi, Haryana 122001","N/A","N/A","N/A"
"Laxmi dry cleaning","N/A","Krishna Colony, Sector 7, Gurugram, Haryana 122006","N/A","N/A","Services: Carpet and rug cleaning,Coat & jacket alterations,Laundry pick-up"
"APOLLO LAUNDRY AND LINEN SERVICES PVT LTD","099999 34991","B-62, LAWRENCE ROAD, Begumpur Khatola, Sector 74, Delhi, Gurugram, Delhi 110035","3.5","4","Services: Ironing,Laundry wash and fold,Self-service laundry,Delivery,Dry cleaning,Clean,Commercial Laundry Services,Hospital Laundry,Linen Rental Services,Rental Services,Wash Only"
"M.S laundry And Drycleaning","N/A","Shop No.3, H.No.460/32, behind Medanta Hospital, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122001","N/A","N/A","Services: Clothing alterations & repairs,Quilt cleaning,Delivery,Drapery & window cover cleaning,Dry cleaning,General bedding cleaning,General clothes drying,Ironing,Laundry pick-up,Laundry wash and fold,Leather and suede cleaning,Self-service laundry,Special care fabric cleaning,Wedding gown preservation"
"WHITE HOUSE DRY CLEANERS","099110 78215","Shop No. 11, Dhanwapur Rd, Huda Colony, Sector 4, 122006","3.3","8","N/A"
"Laundry way","099994 28217","B230, Supermart-1, DLF Phase IV, Gurugram, Haryana 122002","5.0","5","Services: Clothes pressing,Ironing,Laundry wash and fold,Car wash,Carpet and rug cleaning,Couches/sofas,Coat & jacket alterations,Special care fabric cleaning,Self-service laundry,Leather and suede cleaning,Jackets,Delivery,Online dry cleaner booking,Dry cleaning,General bedding cleaning,Laundry pick-up,Commercial service,Wedding gown preservation,Wedding dress cleaning,Bed Sheet Single,Car Cleaning,Deep Cleaning,Dry Cleaning Process,Express Delivery,Express Service,Free Pick Up And Delivery,Garment Care,Kg Laundry,Ladies Suit,Laundry & Dry Cleaning,Laundry Clothes,Pickup And Drop,Pillow Cover,Premium Washing,Purse Cleaning,Quilt Double,Quilt Single,Roller Blind,Sari Plain,Shoe Cleaning,Shoe Laundry,Sofa Cover,Soft Toys Dry Cleaning,Steam Ironing,Steam Press,T-Shirt,Wash & Fold Service,Washing And Dry Cleaning,Washing Clothes,Washing Machines,Wedding Gowns"
"Laundry Home","095599 66778","Plot No 16, 62, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010","1.0","1","Services: Ironing,Clothing alterations & repairs,Laundry wash and fold,Special care fabric cleaning,Self-service laundry,Leather and suede cleaning,Delivery,Dry cleaning,General bedding cleaning,Wedding gown preservation,Area Rug Cleaning,Bed Sheets,Blanket Double,Clean Your Clothes,Cleaning And Ironing,Cleaning Companies,Clothes Ironing,Clothes Laundry,Commercial Laundry Services,Custom Detergent,Deep Cleaning,Doorstep Delivery,Dry & Fold,Express Delivery,Express Laundry Services,Fabric Softener,Free Delivery Service,Garment Treatment,House Cleaning,Janitorial Supplies,Kg Laundry,Laundry & Dry Cleaning,Laundry Process,Leather & Suede Cleaning,Nearest Laundry Service,Nursing Homes,Ordinary Laundry,Organic Laundry,Pet Groomers,Pick Up Or Drop,Pickup And Delivery,Roll Polishing,Shirts Wash,Shoe Repairs,Special Cleaners,Special Linen,Stain Removal Services,Thorough Cleaning,Upholstery Cleaning,Wash & Iron,Wash And Fold Laundry Service,Wash Your Clothes,Washing Machines,Wedding Gown Cleaning"
"24/7 RajBala Laundry","N/A","C-2229, near Gold Souk, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122001","N/A","N/A","N/A"
"Shree Balaji Dry Cleaners","087450 95822","578, Gali Number 4, near Arya Samaj Mandir, Model Town, Sector 11, Gurugram, Haryana 122001","5.0","1","N/A"
"Laundrywaala","088827 81818","Shop No 218, 2nd Floor, Appka Bazar, Gurugram, Haryana 122001","4.3","12","N/A"
"J M S DRY CLEANERS","084340 02954","275, 4, near Mazia Mantesory School, Model Town, Sector 11, Gurugram, Haryana 122001","3.7","3","N/A"
"BALAJI DRY CLEANS","082872 15194","617/22, Sec-11, Khandsa Rd, Shivji Park Colony, Sector 10A, Gurugram, Haryana 122001","3.5","2","Services: Clothing alterations & repairs,Self-service laundry,Dry cleaning,Cleaning Services,Clothing,Laundry Services"
"Baderiya House","N/A","F25G+RJ9, Jacobpura, Sector 12, Gurugram, Haryana 122022","N/A","N/A","N/A"
"Laundry Xperts","089201 55956","B 891 palam extn, Ramphal Chowk Rd, Sector 7 Dwarka, New Delhi, Delhi 110075","5.0","9","Services: Quilt cleaning,Ironing,Laundry wash and fold,Special care fabric cleaning,Delivery,Dry cleaning,Laundry pick-up,Antiseptic Wash,Car Wash,Carpet Dry Cleaning,Company Laundry,Dry Cleaning Cleaning,Exceptional Dry Cleaning,Express Laundry,Fabric Conditioner,Fabric Softener,Laundry And Dry,Laundry Wash & Fold,Online Laundry Service,Organic Laundry,Pick & Drop,Pick Up,Pickup & Delivery Service,Pickup & Drop,Premium Washing,Regular & Premium Laundry,Sarees Dry Cleaned,Shoe Dry Cleaning,Shoes Washing,Sofa cleaning,Stain Removal,Steam Iron,The Clothes,Washing And Dry Cleaning,Washing Delivery"
"LR interior-Interior l Sofa Repairing In Sector 9 l Carpenter repair In Sector 9 Gurgaon","078384 19785","Sec9, Haryana 122001","5.0","53","N/A"
"Laundry House","095990 10460","House - 455, Badshahpur Sohna Rd Hwy, Islampur Village, Sector 38, Gurugram, Haryana 122018","4.0","3","Services: Ironing,General clothes drying,Laundry wash and fold,Self-service laundry,Delivery,Dry cleaning,General bedding cleaning,Laundry pick-up,Clothes Clean,Doorstep Pickup,Dry Cleaning Wash,Folding And Ironing,Free Pickup & Delivery,Industry Laundry,Kg Wash,Laundry And Dry,Pick Up Service,Premium Laundry,Premium Wash,Stain Removal,Steam Ironing,Wash & Fold,Wash & Iron,Washed Clothes"
"Washnnosh - Laundry & Dry-Cleaning Service in Delhi , Gurgaon.","096549 89716","Water Tank, E-36, near Ramesh Nagar, Block E, Saraswati Garden, Ramesh Nagar, New Delhi, Delhi, 110015","4.8","186","Services: Ironing,Laundry wash and fold,Delivery,Dry cleaning,General clothes drying,Antiseptic Wash,Clean Clothes,Cleaning Process,Clothes Dry Cleaning,Clothes Washed,Excellent Dry Clean,Fabric Softener,Free Home Delivery,Iron Delivery,Kg Wash,Laundry & Dry Cleaning Service,Laundry Wash & Fold,Online Laundry Service,Pick And Drop,Premium Laundry,Special Care,Steam Iron,Steam Press,Wash & Fold (Per Kg),Wash & Iron,Wash & Iron (Per Kg),Wash Only,Wash Your,Wash Your Clothes,Washer And Dryer"
"Sparkle Laundry","N/A","2, 1st Street, Basai Village, Sector 37C, Gurugram, Haryana 122001","N/A","N/A","N/A"
"Naaj Dyers And Dry Cleaner","099908 17876","Shop No 2 Patel Nagar Gali No 6, Near International Public School, Gurgaon, NCR, Region, Haryana 122001","5.0","1","N/A"
"Just Urban","099102 73695","N/A","5.0","12","Services: A/C services,Freezer repair,Installation,Laptops,CCTV Installation & Repair,Dry Cleaning,False ceiling,Interior Designers,Modular Kitchen,Painting,Premium Laundry,Wedding Planners,Carpet and rug cleaning,Clothes pressing,Quilt cleaning,Couches/sofas,Delivery,Dry cleaning,Eco-friendly cleaning,General bedding cleaning,Hat cleaning,Jackets,Laundry pick-up,Leather and suede cleaning,Online dry cleaner booking,Organic dry cleaning,Special care fabric cleaning,Wedding dress cleaning"
"SUPER Dry Cleaners & Launderers","098731 80256","F238+G89, Shakti Nagar Rd, Shakti Nagar, Model Town, Sector 11, Gurugram, Haryana 122001","N/A","N/A","N/A"
"Bharti Laundry And Dry Cleaning","080101 02266","22, Chakkarpur, Dlf Phase 4, Gurugram, NCR, Region, Haryana 122002","N/A","N/A","N/A"
"SHREE BALAJI DRY CLEANERS","098916 94524","17, Arjun Nagar, Sector 8, Gurugram, Haryana 122001","N/A","N/A","Services: Industrial laundry,Organic dry cleaning,Quilt cleaning,Laundry wash and fold,Clothes pressing,Clothing alterations & repairs,Car wash,Carpet and rug cleaning,Self-service laundry,Jackets,Hat cleaning,Delivery,Online dry cleaner booking,Dry cleaning,Drapery & window cover cleaning,General bedding cleaning,Laundry pick-up,Wedding dress cleaning"
"Laundry warehouse","0124 448 8855","SCO 37, 2nd Floor Huda main market, Sector 15 Part -ll, Gurugram, 122001","3.4","5","N/A"
"Shree Balaji dry CLEANERS JITENDRA KUMAR","098916 94524","ओम स्वीट वाली गली में रोड मदनपुर, अर्जुन नगर गली नंबर 12 13 नियर gem हॉस्पिटल, 13, Gali Number 12, Arjun Nagar, Gurugram, Haryana 122001","N/A","N/A","Services: Industrial laundry,Delivery,Online dry cleaner booking"
"Gupta Drycleaners & Dyers","098188 27908","Madanpuri Rd, Madanpuri, Sector 7, Gurugram, Haryana 122001","N/A","N/A","N/A"
"Jacobpura , Sadar bazar","N/A","426/4 Jacobpura, Main road, 122001, near Sadar Bazar, Gurugram, Haryana","N/A","N/A","N/A"
"Perfect Sofa Cleaning Service","N/A","N/A","N/A","N/A","N/A"
"Hanuman Kabada Wala","083750 46882","Shop 2, Khandsa Rd, Model Town, Sector 11, Gurugram, Haryana 122001","N/A","N/A","N/A"
"Divya laundry","N/A","Gali Number 3, Noble Enclave, Palam Vihar Extension, Gurugram, Haryana 122015","4.0","4","N/A"
"R.K. Drycleaners","N/A","447, 8, Krishna Mandirwali Gali, Jacobpura, Sector 12, Gurugram, Haryana 122001","N/A","N/A","N/A"
"New Chauhan Dry Cleaners","093557 80898","5, Gurugram NCR Region, Haryana 122001","N/A","N/A","N/A"
"New Gudlak Talior","098915 10735","Shop No. 01, Building No. 1100, Sector 10A, Gurugram, Gali No. Kadipur Road, Landmark Navjyoti Clinic, Gurugram, Gurugram, Haryana 122001","N/A","N/A","N/A"
"Bawalia Dry Sofa & Carpet Dry Cleaning | Car Seat Dry Cleaning | Gurgaon | Pataudi | Delhi NCR |","N/A","361/1/2, Kheri, Ashok Vihar, Sector 3, Gurugram, Haryana 122001","N/A","N/A","N/A"
"Suraksha Dry Cleaners","N/A","Old Railway Road, Near Shiv Murti, GGN, Old Railway Rd, Pratap Nagar, Sector 8, Gurugram, Haryana 122001","N/A","N/A","N/A"
"Jagdish Laundry Services","N/A","409, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122001","N/A","N/A","N/A"
"Best laundry","N/A","Saraswati Enclave, Sector 10B, Sector 37, Gurugram, Haryana 122004","N/A","N/A","Services: Laundry wash and fold,Clothes washing"
